date,time,city,temperature,humidity,wind_speed,pressure,rainfall,uv_index,air_quality
2025-01-15,13:00,Chennai,29.1,60,5.0,1015.2,0.0,6,132
2025-01-15,14:00,Hyderabad,27.6,48,16.2,1017.8,0.0,4,128
2025-01-15,15:00,Mumbai,27.6,68,2.9,1012.3,0.0,4,120
2025-01-15,16:00,Delhi,20.5,50,8.5,1011.5,0.0,2,187
2025-01-15,17:00,Bangalore,20.8,66,4.0,1018.7,0.0,1,120
2025-01-15,18:00,Chennai,22.2,80,4.1,1014.9,0.0,0,133
2025-01-15,19:00,Hyderabad,22.4,54,5.2,1015.3,2.7,0,108
2025-01-15,20:00,Mumbai,21.5,85,12.8,1017.2,0.0,0,153
2025-01-15,21:00,Delhi,15.7,61,4.8,1017.8,0.0,0,185
2025-01-15,22:00,Bangalore,14.9,72,6.6,1020.1,0.0,0,90
2025-01-15,23:00,Chennai,20.8,87,8.1,1017.6,0.0,0,86
2025-01-16,00:00,Hyderabad,18.4,64,11.0,1018.2,0.0,0,135
2025-01-16,01:00,Mumbai,20.9,78,9.3,1019.5,0.0,0,127
2025-01-16,02:00,Delhi,15.1,57,2.5,1018.8,0.0,0,192
2025-01-16,03:00,Bangalore,16.7,74,5.7,1017.6,0.0,0,88
2025-01-16,04:00,Chennai,22.0,68,5.6,1013.0,0.0,0,109
2025-01-16,05:00,Hyderabad,22.6,54,7.3,1012.8,0.0,0,125
2025-01-16,06:00,Mumbai,24.9,77,9.7,1016.4,0.0,0,124
2025-01-16,07:00,Delhi,22.5,48,9.3,1012.2,0.0,0,205
2025-01-16,08:00,Bangalore,22.2,63,8.1,1014.0,0.0,2,118
2025-01-16,09:00,Chennai,28.1,75,12.2,1017.0,0.0,3,125
2025-01-16,10:00,Hyderabad,28.1,59,5.1,1014.2,0.0,5,132
2025-01-16,11:00,Mumbai,29.3,67,7.6,1008.4,0.0,6,124
2025-01-16,12:00,Delhi,24.3,56,11.4,1016.0,0.0,7,208
2025-01-16,13:00,Bangalore,23.6,50,5.4,1019.4,0.0,6,91
2025-01-16,14:00,Chennai,32.7,61,8.9,1013.5,0.0,4,116
2025-01-16,15:00,Hyderabad,26.1,60,4.3,1011.4,0.0,4,123
2025-01-16,16:00,Mumbai,25.2,74,10.0,1017.0,0.0,2,119
2025-01-16,17:00,Delhi,19.3,52,5.6,1015.6,0.0,2,202
2025-01-16,18:00,Bangalore,16.7,79,6.8,1025.2,0.0,0,136
2025-01-16,19:00,Chennai,23.3,73,12.7,1017.4,0.0,0,112
2025-01-16,20:00,Hyderabad,19.1,64,7.6,1019.4,0.0,0,118
2025-01-16,21:00,Mumbai,16.5,85,10.0,1015.8,0.0,0,157
2025-01-16,22:00,Delhi,16.1,54,13.2,1017.3,0.0,0,188
2025-01-16,23:00,Bangalore,12.0,71,5.6,1021.8,0.0,0,110
2025-01-17,00:00,Chennai,17.9,79,7.3,1022.2,0.0,0,101
2025-01-17,01:00,Hyderabad,19.5,58,8.3,1015.8,0.0,0,116
2025-01-17,02:00,Mumbai,20.0,72,12.2,1020.2,0.0,0,160
2025-01-17,03:00,Delhi,17.2,57,12.4,1019.8,0.0,0,202
2025-01-17,04:00,Bangalore,18.5,67,6.7,1014.6,0.0,0,110
2025-01-17,05:00,Chennai,23.2,70,9.6,1014.4,0.0,0,106
2025-01-17,06:00,Hyderabad,26.0,57,6.4,1014.4,0.0,0,118
2025-01-17,07:00,Mumbai,24.8,65,11.1,1014.3,0.0,1,135
2025-01-17,08:00,Delhi,23.1,48,5.6,1020.8,0.0,2,185
2025-01-17,09:00,Bangalore,26.2,74,10.3,1017.0,16.3,2,127
2025-01-17,10:00,Chennai,27.9,67,4.1,1016.0,0.0,5,132
2025-01-17,11:00,Hyderabad,29.7,48,2.2,1018.2,0.0,6,127
2025-01-17,12:00,Mumbai,29.7,73,4.7,1010.7,0.0,7,108
2025-01-17,13:00,Delhi,23.3,46,4.4,1014.6,0.0,6,193
2025-01-17,14:00,Bangalore,25.2,56,6.5,1014.5,0.0,4,96
2025-01-17,15:00,Chennai,30.6,65,9.5,1012.2,0.0,3,110
2025-01-17,16:00,Hyderabad,24.9,51,12.9,1013.1,1.8,2,123
2025-01-17,17:00,Mumbai,25.7,76,3.8,1014.1,0.0,0,154
2025-01-17,18:00,Delhi,20.0,56,6.2,1014.4,0.0,0,204
2025-01-17,19:00,Bangalore,16.9,64,4.7,1019.6,0.0,0,118
2025-01-17,20:00,Chennai,19.7,73,3.4,1016.7,0.0,0,126
2025-01-17,21:00,Hyderabad,18.9,66,6.0,1014.7,0.0,0,119
2025-01-17,22:00,Mumbai,17.6,77,3.5,1020.5,0.0,0,155
2025-01-17,23:00,Delhi,15.2,49,8.8,1018.8,0.0,0,187
2025-01-18,00:00,Bangalore,17.0,70,7.3,1017.7,0.0,0,96
2025-01-18,01:00,Chennai,19.0,70,10.9,1017.8,0.0,0,99
2025-01-18,02:00,Hyderabad,21.2,59,9.7,1018.8,0.0,0,129
2025-01-18,03:00,Mumbai,21.0,83,13.8,1017.3,0.0,0,118
2025-01-18,04:00,Delhi,18.7,60,13.6,1018.8,0.0,0,178
2025-01-18,05:00,Bangalore,18.7,63,6.6,1019.2,0.0,0,104
2025-01-18,06:00,Chennai,25.6,67,10.5,1015.9,0.0,0,144
2025-01-18,07:00,Hyderabad,26.8,62,9.4,1012.8,0.0,2,118
2025-01-18,08:00,Mumbai,26.7,74,11.7,1012.6,0.0,3,133
2025-01-18,09:00,Delhi,23.1,50,6.0,1019.2,0.0,3,217
2025-01-18,10:00,Bangalore,23.6,65,10.8,1018.2,0.0,4,137
2025-01-18,11:00,Chennai,28.8,73,4.1,1016.3,0.0,6,110
2025-01-18,12:00,Hyderabad,29.6,63,7.9,1018.8,0.0,8,101
2025-01-18,13:00,Mumbai,27.3,62,13.8,1015.0,0.0,6,132
2025-01-18,14:00,Delhi,22.7,45,6.7,1017.3,0.0,4,181
2025-01-18,15:00,Bangalore,23.7,62,3.3,1013.9,0.0,4,111
2025-01-18,16:00,Chennai,27.5,67,7.1,1015.5,0.0,2,84
2025-01-18,17:00,Hyderabad,23.9,61,10.5,1014.7,0.0,1,126
2025-01-18,18:00,Mumbai,19.4,78,7.2,1017.6,0.0,0,145
2025-01-18,19:00,Delhi,18.7,46,7.6,1015.8,0.0,0,241
2025-01-18,20:00,Bangalore,13.9,75,8.0,1015.6,0.0,0,122
2025-01-18,21:00,Chennai,18.6,86,8.4,1018.0,0.0,0,114
2025-01-18,22:00,Hyderabad,18.4,69,5.6,1013.4,0.0,0,120
2025-01-18,23:00,Mumbai,18.0,89,10.6,1015.1,0.0,0,132
2025-01-19,00:00,Delhi,15.6,52,11.2,1018.2,0.0,0,170
2025-01-19,01:00,Bangalore,13.2,72,8.4,1017.3,0.0,0,98
2025-01-19,02:00,Chennai,20.7,79,8.6,1015.3,0.0,0,115
2025-01-19,03:00,Hyderabad,23.5,54,10.0,1017.2,0.0,0,123
2025-01-19,04:00,Mumbai,23.0,85,3.8,1014.4,0.0,0,140
2025-01-19,05:00,Delhi,15.5,57,5.2,1014.0,0.0,0,186
2025-01-19,06:00,Bangalore,18.6,69,9.1,1018.8,0.0,0,92
2025-01-19,07:00,Chennai,30.6,73,3.0,1011.9,0.0,1,114
2025-01-19,08:00,Hyderabad,27.7,53,10.7,1007.6,0.0,2,134
2025-01-19,09:00,Mumbai,29.2,63,4.5,1017.8,0.0,4,159
2025-01-19,10:00,Delhi,25.4,41,8.6,1014.0,0.0,5,199
2025-01-19,11:00,Bangalore,22.9,64,14.2,1014.7,0.0,6,117
2025-01-19,12:00,Chennai,29.5,70,8.7,1016.7,23.0,7,121
2025-01-19,13:00,Hyderabad,28.4,45,9.5,1011.3,14.7,7,109
2025-01-19,14:00,Mumbai,28.5,63,10.8,1012.7,0.0,4,133
2025-01-19,15:00,Delhi,22.0,53,12.0,1021.5,0.0,4,185
2025-01-19,16:00,Bangalore,21.9,78,5.6,1009.0,0.0,2,120
2025-01-19,17:00,Chennai,24.4,76,7.4,1013.2,0.0,2,120
2025-01-19,18:00,Hyderabad,19.8,73,8.8,1015.9,0.0,1,120
2025-01-19,19:00,Mumbai,21.1,83,9.5,1015.0,0.0,0,147
2025-01-19,20:00,Delhi,20.5,57,13.4,1019.8,0.0,0,214
2025-01-19,21:00,Bangalore,15.7,67,7.8,1019.6,0.0,0,104
2025-01-19,22:00,Chennai,19.7,81,8.0,1015.2,0.0,0,83
2025-01-19,23:00,Hyderabad,18.3,64,6.7,1016.1,0.0,0,131
2025-01-20,00:00,Mumbai,16.9,79,6.3,1022.1,0.0,0,140
2025-01-20,01:00,Delhi,14.0,68,9.6,1018.6,0.0,0,188
2025-01-20,02:00,Bangalore,13.4,75,7.2,1014.5,0.0,0,95
2025-01-20,03:00,Chennai,24.9,74,11.2,1020.0,0.0,0,121
2025-01-20,04:00,Hyderabad,24.2,62,12.3,1013.9,0.0,0,100
2025-01-20,05:00,Mumbai,23.1,79,11.7,1016.3,0.0,0,136
2025-01-20,06:00,Delhi,22.3,47,9.1,1013.2,0.0,0,197
2025-01-20,07:00,Bangalore,21.5,66,9.2,1017.0,0.0,0,87
2025-01-20,08:00,Chennai,27.5,75,10.0,1016.2,0.0,3,121
2025-01-20,09:00,Hyderabad,29.6,51,8.5,1013.0,0.0,3,132
2025-01-20,10:00,Mumbai,27.6,68,11.1,1017.7,0.0,4,156
2025-01-20,11:00,Delhi,22.5,45,9.8,1017.5,0.0,5,185
2025-01-20,12:00,Bangalore,23.8,71,5.3,1008.4,0.0,7,97
2025-01-20,13:00,Chennai,26.3,77,11.5,1018.1,0.0,7,117
2025-01-20,14:00,Hyderabad,27.7,43,12.1,1004.2,0.0,5,124
2025-01-20,15:00,Mumbai,24.8,83,4.5,1017.3,0.0,3,125
2025-01-20,16:00,Delhi,22.2,41,9.6,1016.3,0.0,1,179
2025-01-20,17:00,Bangalore,19.6,72,11.2,1016.5,0.0,0,114
2025-01-20,18:00,Chennai,22.3,72,11.6,1013.6,0.0,0,113
2025-01-20,19:00,Hyderabad,22.5,64,8.6,1017.8,0.0,0,147
2025-01-20,20:00,Mumbai,22.9,78,6.9,1017.1,0.0,0,167
2025-01-20,21:00,Delhi,14.0,66,8.7,1017.0,0.0,0,199
2025-01-20,22:00,Bangalore,13.8,70,9.1,1016.7,0.0,0,83
2025-01-20,23:00,Chennai,19.8,75,11.1,1014.9,0.0,0,108
2025-01-21,00:00,Hyderabad,21.2,54,8.4,1009.6,0.0,0,112
2025-01-21,01:00,Mumbai,19.0,76,11.3,1020.2,0.0,0,147
2025-01-21,02:00,Delhi,17.3,55,10.8,1011.9,0.0,0,164
2025-01-21,03:00,Bangalore,17.3,69,5.7,1018.4,0.0,0,92
2025-01-21,04:00,Chennai,22.9,74,5.2,1018.0,0.0,0,125
2025-01-21,05:00,Hyderabad,23.5,58,9.5,1018.9,0.0,0,107
2025-01-21,06:00,Mumbai,24.4,79,10.0,1018.0,0.0,0,116
2025-01-21,07:00,Delhi,21.9,47,7.5,1015.8,0.0,1,188
2025-01-21,08:00,Bangalore,24.3,60,7.7,1014.5,0.0,2,110
2025-01-21,09:00,Chennai,30.3,66,5.4,1014.3,0.0,3,143
2025-01-21,10:00,Hyderabad,28.5,47,6.9,1014.3,0.0,4,115
2025-01-21,11:00,Mumbai,26.9,77,6.0,1012.3,0.0,7,143
2025-01-21,12:00,Delhi,22.8,43,7.7,1019.9,0.0,7,196
2025-01-21,13:00,Bangalore,23.5,54,9.8,1009.9,0.0,5,89
2025-01-21,14:00,Chennai,27.0,63,10.3,1013.9,0.0,4,117
2025-01-21,15:00,Hyderabad,26.9,51,9.8,1018.4,0.0,2,115
2025-01-21,16:00,Mumbai,26.6,68,2.2,1013.8,0.0,2,124
2025-01-21,17:00,Delhi,20.5,54,7.7,1021.3,0.0,1,221
2025-01-21,18:00,Bangalore,17.3,72,5.0,1020.7,0.0,0,109
2025-01-21,19:00,Chennai,21.3,79,10.0,1012.9,0.0,0,105
2025-01-21,20:00,Hyderabad,19.6,72,10.7,1010.1,0.0,0,134
2025-01-21,21:00,Mumbai,18.9,80,9.0,1015.0,0.0,0,116
2025-01-21,22:00,Delhi,16.1,60,6.2,1015.2,0.0,0,207
2025-01-21,23:00,Bangalore,11.8,75,9.9,1022.3,6.9,0,105
2025-01-22,00:00,Chennai,18.2,77,4.5,1016.6,0.0,0,109
2025-01-22,01:00,Hyderabad,19.6,59,10.9,1015.5,0.0,0,123
2025-01-22,02:00,Mumbai,21.3,81,8.2,1016.6,0.0,0,123
2025-01-22,03:00,Delhi,16.7,52,7.0,1014.4,0.0,0,178
2025-01-22,04:00,Bangalore,19.0,73,12.8,1015.6,0.0,0,114
2025-01-22,05:00,Chennai,22.8,71,15.5,1008.8,0.0,0,124
2025-01-22,06:00,Hyderabad,25.4,63,14.8,1017.0,0.0,0,119
2025-01-22,07:00,Mumbai,25.2,73,4.0,1015.8,0.0,1,153
2025-01-22,08:00,Delhi,24.2,49,11.7,1024.0,0.0,3,203
2025-01-22,09:00,Bangalore,23.0,63,5.1,1012.3,0.0,4,130
2025-01-22,10:00,Chennai,30.7,64,6.1,1010.5,0.0,4,124
2025-01-22,11:00,Hyderabad,29.5,56,6.8,1012.9,0.0,6,126
2025-01-22,12:00,Mumbai,28.9,72,10.2,1011.3,0.0,7,129
2025-01-22,13:00,Delhi,24.7,45,8.0,1017.0,16.8,6,208
2025-01-22,14:00,Bangalore,20.9,65,6.5,1018.8,0.0,5,112
2025-01-22,15:00,Chennai,27.1,72,16.9,1012.9,0.0,4,116
2025-01-22,16:00,Hyderabad,26.6,55,13.2,1012.1,0.0,3,120
2025-01-22,17:00,Mumbai,23.0,80,4.5,1016.5,0.0,1,127
2025-01-22,18:00,Delhi,16.5,63,11.0,1018.3,0.0,0,203
2025-01-22,19:00,Bangalore,17.9,74,3.7,1013.5,0.0,0,102
2025-01-22,20:00,Chennai,20.2,74,9.7,1015.3,0.0,0,111
2025-01-22,21:00,Hyderabad,19.2,62,6.3,1014.2,17.1,0,127
2025-01-22,22:00,Mumbai,20.8,65,12.6,1020.7,0.0,0,126
2025-01-22,23:00,Delhi,15.2,56,10.6,1016.2,0.0,0,172
2025-01-23,00:00,Bangalore,12.5,71,12.4,1017.6,0.0,0,86
2025-01-23,01:00,Chennai,19.3,82,10.5,1016.2,0.0,0,126
2025-01-23,02:00,Hyderabad,19.3,69,0.0,1013.0,0.0,0,115
2025-01-23,03:00,Mumbai,20.3,83,3.2,1016.7,0.0,0,126
2025-01-23,04:00,Delhi,18.9,67,10.0,1017.0,0.0,0,182
2025-01-23,05:00,Bangalore,19.6,59,9.4,1010.5,0.0,0,112
2025-01-23,06:00,Chennai,26.6,74,7.2,1012.9,0.0,0,114
2025-01-23,07:00,Hyderabad,29.2,59,6.1,1011.5,0.0,1,137
2025-01-23,08:00,Mumbai,28.4,69,10.0,1014.2,0.0,1,138
2025-01-23,09:00,Delhi,22.2,52,7.7,1013.9,0.0,3,215
2025-01-23,10:00,Bangalore,25.7,52,7.0,1017.8,0.0,5,122
2025-01-23,11:00,Chennai,30.5,73,7.7,1011.4,0.0,6,140
2025-01-23,12:00,Hyderabad,28.5,59,8.9,1008.8,0.0,6,134
2025-01-23,13:00,Mumbai,28.9,65,8.5,1010.1,0.0,6,128
2025-01-23,14:00,Delhi,21.7,51,14.7,1017.6,0.0,4,191
2025-01-23,15:00,Bangalore,22.3,64,3.7,1013.0,0.0,3,115
2025-01-23,16:00,Chennai,26.6,66,1.7,1019.6,0.0,2,105
2025-01-23,17:00,Hyderabad,28.9,52,6.5,1013.8,0.0,1,116
2025-01-23,18:00,Mumbai,21.5,84,11.0,1011.9,0.0,0,139
2025-01-23,19:00,Delhi,16.6,52,5.5,1020.7,0.0,0,187
2025-01-23,20:00,Bangalore,12.4,66,7.9,1017.6,0.0,0,125
2025-01-23,21:00,Chennai,17.7,78,6.4,1014.0,0.0,0,120
2025-01-23,22:00,Hyderabad,19.1,68,3.5,1015.6,0.0,0,119
2025-01-23,23:00,Mumbai,18.0,76,8.0,1014.8,0.0,0,129
2025-01-24,00:00,Delhi,18.1,52,5.7,1016.6,0.0,0,186
2025-01-24,01:00,Bangalore,17.2,76,7.6,1010.9,0.0,0,96
2025-01-24,02:00,Chennai,20.1,77,2.8,1014.9,0.0,0,132
2025-01-24,03:00,Hyderabad,19.7,71,10.6,1015.7,0.0,0,129
2025-01-24,04:00,Mumbai,22.4,69,4.4,1019.1,0.0,0,113
2025-01-24,05:00,Delhi,19.5,46,8.1,1012.4,0.0,0,195
2025-01-24,06:00,Bangalore,16.5,69,9.8,1016.3,0.0,0,93
2025-01-24,07:00,Chennai,26.4,65,9.7,1016.8,0.0,1,105
2025-01-24,08:00,Hyderabad,30.7,56,9.4,1012.4,0.0,2,121
2025-01-24,09:00,Mumbai,26.4,66,8.2,1010.8,0.0,4,146
2025-01-24,10:00,Delhi,25.8,53,9.5,1011.0,0.0,5,206
2025-01-24,11:00,Bangalore,25.1,61,10.5,1015.5,0.0,7,127
2025-01-24,12:00,Chennai,28.8,69,8.0,1011.8,0.0,7,102
2025-01-24,13:00,Hyderabad,28.0,63,6.8,1010.7,0.0,7,108
2025-01-24,14:00,Mumbai,28.3,69,14.5,1014.8,0.0,4,126
2025-01-24,15:00,Delhi,22.7,53,6.8,1007.9,0.0,3,204
2025-01-24,16:00,Bangalore,19.9,69,8.1,1013.5,0.0,1,100
2025-01-24,17:00,Chennai,24.4,64,6.9,1019.8,0.0,1,148
2025-01-24,18:00,Hyderabad,22.9,63,10.7,1014.5,0.0,0,139
2025-01-24,19:00,Mumbai,19.2,75,7.0,1016.1,0.0,0,156
2025-01-24,20:00,Delhi,16.3,56,6.3,1013.8,0.0,0,190
2025-01-24,21:00,Bangalore,13.0,66,5.6,1024.3,0.0,0,117
2025-01-24,22:00,Chennai,19.5,72,12.4,1018.8,0.0,0,101
2025-01-24,23:00,Hyderabad,21.4,55,8.6,1017.5,0.0,0,129
2025-01-25,00:00,Mumbai,15.1,78,10.8,1021.0,0.0,0,135
2025-01-25,01:00,Delhi,13.5,49,13.2,1014.3,0.0,0,184
2025-01-25,02:00,Bangalore,17.6,70,0.9,1015.0,0.0,0,104
2025-01-25,03:00,Chennai,18.4,74,10.6,1014.3,0.0,0,103
2025-01-25,04:00,Hyderabad,24.4,68,8.7,1016.5,0.0,0,134
2025-01-25,05:00,Mumbai,21.3,91,4.0,1011.9,0.0,0,133
2025-01-25,06:00,Delhi,22.0,52,7.5,1012.0,0.0,0,202
2025-01-25,07:00,Bangalore,23.3,69,10.1,1013.5,0.0,0,98
2025-01-25,08:00,Chennai,26.0,67,6.3,1016.2,0.0,2,130
2025-01-25,09:00,Hyderabad,29.9,63,2.7,1015.3,0.0,3,110
2025-01-25,10:00,Mumbai,27.1,73,6.7,1017.4,0.0,4,130
2025-01-25,11:00,Delhi,25.7,46,5.7,1013.7,0.0,6,192
2025-01-25,12:00,Bangalore,25.7,64,11.9,1015.1,0.0,6,91
2025-01-25,13:00,Chennai,26.7,68,11.4,1014.0,0.0,6,121
2025-01-25,14:00,Hyderabad,29.0,47,7.1,1016.5,0.0,4,128
2025-01-25,15:00,Mumbai,24.6,66,9.4,1010.7,0.0,3,128
2025-01-25,16:00,Delhi,23.0,61,3.8,1008.5,0.0,2,191
2025-01-25,17:00,Bangalore,19.5,74,10.7,1017.3,0.0,1,145
2025-01-25,18:00,Chennai,21.7,78,7.1,1015.8,0.0,0,146
2025-01-25,19:00,Hyderabad,19.8,61,9.2,1014.0,0.0,0,143
2025-01-25,20:00,Mumbai,22.0,71,11.3,1017.3,0.0,0,132
2025-01-25,21:00,Delhi,17.3,51,4.4,1021.6,0.0,0,173
2025-01-25,22:00,Bangalore,14.5,69,8.0,1018.3,0.0,0,109
2025-01-25,23:00,Chennai,19.4,79,4.9,1019.8,0.0,0,117
2025-01-26,00:00,Hyderabad,23.1,59,4.6,1013.0,0.0,0,121
2025-01-26,01:00,Mumbai,19.5,77,11.8,1017.2,0.0,0,127
2025-01-26,02:00,Delhi,16.3,54,7.6,1017.0,0.0,0,197
2025-01-26,03:00,Bangalore,15.1,68,12.8,1018.0,0.0,0,103
2025-01-26,04:00,Chennai,23.5,58,11.0,1016.2,0.0,0,109
2025-01-26,05:00,Hyderabad,23.0,55,8.8,1013.4,0.0,0,118
2025-01-26,06:00,Mumbai,27.4,69,10.8,1012.0,0.0,0,136
2025-01-26,07:00,Delhi,23.3,54,5.3,1013.5,0.0,1,173
2025-01-26,08:00,Bangalore,23.0,74,9.3,1013.6,0.0,2,131
2025-01-26,09:00,Chennai,30.0,72,2.3,1013.7,0.0,3,127
2025-01-26,10:00,Hyderabad,30.3,51,7.6,1014.6,0.0,4,118
2025-01-26,11:00,Mumbai,27.4,72,3.4,1015.1,0.0,6,132
2025-01-26,12:00,Delhi,28.0,44,14.0,1012.0,0.0,7,193
2025-01-26,13:00,Bangalore,21.6,67,8.2,1012.9,0.0,5,100
2025-01-26,14:00,Chennai,28.4,67,6.1,1015.4,0.0,4,112
2025-01-26,15:00,Hyderabad,29.9,55,4.9,1013.8,0.0,3,111
2025-01-26,16:00,Mumbai,24.6,72,10.6,1013.3,0.0,1,119
2025-01-26,17:00,Delhi,18.1,47,9.5,1017.7,0.0,1,196
2025-01-26,18:00,Bangalore,19.5,65,3.6,1020.3,2.4,1,136
2025-01-26,19:00,Chennai,24.4,70,8.4,1014.9,0.0,0,134
2025-01-26,20:00,Hyderabad,18.4,73,5.3,1014.1,0.0,0,111
2025-01-26,21:00,Mumbai,17.3,83,4.1,1014.9,0.0,0,133
2025-01-26,22:00,Delhi,15.8,52,12.0,1018.1,0.0,0,190
2025-01-26,23:00,Bangalore,15.1,75,8.5,1019.2,0.0,0,105
2025-01-27,00:00,Chennai,19.7,71,4.8,1018.5,0.0,0,114
2025-01-27,01:00,Hyderabad,20.4,66,9.3,1019.1,0.0,0,96
2025-01-27,02:00,Mumbai,21.4,75,6.5,1014.4,0.0,0,121
2025-01-27,03:00,Delhi,17.2,53,8.8,1019.1,0.0,0,194
2025-01-27,04:00,Bangalore,19.2,56,11.9,1012.4,0.0,0,94
2025-01-27,05:00,Chennai,20.6,67,6.0,1016.2,0.0,0,84
2025-01-27,06:00,Hyderabad,24.6,60,9.5,1014.9,0.0,0,91
2025-01-27,07:00,Mumbai,25.8,70,5.0,1021.1,0.0,2,131
2025-01-27,08:00,Delhi,23.8,52,5.4,1009.9,0.0,3,199
2025-01-27,09:00,Bangalore,21.7,75,7.1,1022.7,0.0,4,112
2025-01-27,10:00,Chennai,29.8,75,9.4,1011.6,0.0,5,146
2025-01-27,11:00,Hyderabad,30.7,56,11.9,1010.6,0.0,5,106
2025-01-27,12:00,Mumbai,28.2,71,3.8,1014.0,0.0,8,127
2025-01-27,13:00,Delhi,25.8,44,14.6,1013.6,0.0,6,205
2025-01-27,14:00,Bangalore,25.3,66,4.3,1014.9,0.0,4,116
2025-01-27,15:00,Chennai,28.6,81,6.9,1010.3,0.0,4,115
2025-01-27,16:00,Hyderabad,25.4,56,6.2,1012.9,0.0,2,133
2025-01-27,17:00,Mumbai,22.7,72,5.9,1015.2,0.0,0,161
2025-01-27,18:00,Delhi,18.8,57,10.7,1019.2,0.0,0,210
2025-01-27,19:00,Bangalore,16.9,75,6.8,1018.1,0.0,0,132
2025-01-27,20:00,Chennai,22.9,76,11.2,1021.0,0.0,0,129
2025-01-27,21:00,Hyderabad,20.4,54,6.8,1019.5,0.0,0,105
2025-01-27,22:00,Mumbai,20.3,86,10.0,1011.7,0.0,0,132
2025-01-27,23:00,Delhi,14.5,61,1.5,1015.1,0.0,0,196
2025-01-28,00:00,Bangalore,14.6,80,2.3,1018.9,0.0,0,119
2025-01-28,01:00,Chennai,21.2,82,5.2,1019.2,0.0,0,112
2025-01-28,02:00,Hyderabad,18.6,61,9.7,1015.3,0.0,0,115
2025-01-28,03:00,Mumbai,21.8,72,5.3,1012.6,0.0,0,136
2025-01-28,04:00,Delhi,19.4,54,10.6,1015.6,0.0,0,199
2025-01-28,05:00,Bangalore,19.1,74,9.9,1014.1,0.0,0,117
2025-01-28,06:00,Chennai,25.3,72,8.6,1013.8,0.0,0,113
2025-01-28,07:00,Hyderabad,27.2,58,9.2,1019.5,0.0,1,131
2025-01-28,08:00,Mumbai,27.6,72,6.8,1013.6,0.0,2,152
2025-01-28,09:00,Delhi,23.8,50,10.5,1013.7,0.0,3,222
2025-01-28,10:00,Bangalore,24.5,67,6.0,1006.6,0.0,5,118
2025-01-28,11:00,Chennai,30.9,74,7.1,1014.5,0.0,7,104
2025-01-28,12:00,Hyderabad,28.7,48,7.4,1012.4,0.0,8,124
2025-01-28,13:00,Mumbai,26.6,70,9.7,1014.0,0.0,6,136
2025-01-28,14:00,Delhi,22.7,50,8.1,1021.6,0.0,4,202
2025-01-28,15:00,Bangalore,21.9,65,10.1,1018.3,0.0,3,93
2025-01-28,16:00,Chennai,25.1,76,12.2,1012.2,0.0,2,107
2025-01-28,17:00,Hyderabad,25.8,59,1.4,1015.9,0.0,0,134
2025-01-28,18:00,Mumbai,19.8,69,11.1,1017.1,0.0,0,137
2025-01-28,19:00,Delhi,17.0,53,6.7,1017.9,0.0,0,205
2025-01-28,20:00,Bangalore,16.1,73,7.4,1021.9,0.0,0,120
2025-01-28,21:00,Chennai,20.8,70,8.1,1013.7,0.0,0,134
2025-01-28,22:00,Hyderabad,17.9,66,5.2,1021.7,0.0,0,139
2025-01-28,23:00,Mumbai,19.7,83,9.5,1018.1,0.0,0,151
2025-01-29,00:00,Delhi,15.9,54,8.3,1015.0,0.0,0,171
2025-01-29,01:00,Bangalore,15.9,76,8.7,1017.7,0.0,0,90
2025-01-29,02:00,Chennai,18.6,78,7.0,1018.9,0.0,0,142
2025-01-29,03:00,Hyderabad,23.8,56,7.7,1013.6,0.0,0,113
2025-01-29,04:00,Mumbai,23.3,72,11.2,1017.8,0.0,0,134
2025-01-29,05:00,Delhi,21.4,58,11.6,1016.5,0.0,0,190
2025-01-29,06:00,Bangalore,18.7,70,7.1,1017.3,0.0,0,114
2025-01-29,07:00,Chennai,31.5,59,7.3,1011.8,0.0,1,94
2025-01-29,08:00,Hyderabad,29.7,57,13.3,1012.5,0.0,2,122
2025-01-29,09:00,Mumbai,29.0,77,7.0,1014.6,0.0,3,146
2025-01-29,10:00,Delhi,24.6,56,8.7,1016.4,0.0,5,195
2025-01-29,11:00,Bangalore,26.0,53,6.9,1013.8,0.0,6,113
2025-01-29,12:00,Chennai,29.2,68,6.1,1011.0,0.0,8,117
2025-01-29,13:00,Hyderabad,29.9,51,7.2,1008.7,0.0,5,129
2025-01-29,14:00,Mumbai,25.5,73,6.0,1012.6,0.0,5,139
2025-01-29,15:00,Delhi,25.5,52,12.2,1018.8,0.0,3,190
2025-01-29,16:00,Bangalore,18.1,65,6.0,1013.5,0.0,2,116
2025-01-29,17:00,Chennai,23.9,71,9.9,1014.0,0.0,1,126
2025-01-29,18:00,Hyderabad,24.3,57,1.4,1012.2,0.0,0,148
2025-01-29,19:00,Mumbai,21.9,72,9.1,1015.7,0.0,0,173
2025-01-29,20:00,Delhi,15.5,63,10.8,1015.4,0.0,0,203
2025-01-29,21:00,Bangalore,15.1,78,10.2,1022.0,0.0,0,118
2025-01-29,22:00,Chennai,20.9,71,10.6,1012.6,0.0,0,93
2025-01-29,23:00,Hyderabad,21.0,66,7.1,1017.2,0.0,0,109
2025-01-30,00:00,Mumbai,19.6,72,16.5,1014.8,0.0,0,140
2025-01-30,01:00,Delhi,13.9,61,5.0,1015.4,0.0,0,192
2025-01-30,02:00,Bangalore,12.5,73,15.7,1015.4,0.0,0,108
